"","date","bioguide_id","count_statement","sum_legislative_discussion","sum_bipartisan","sum_attack","sum_floor","sum_newsletters","sum_source_statements"
"2904","2024-06-29","B001260",2,0,0,0,0,2,0
"2905","2024-06-29","G000576",1,0,0,0,0,1,0
"2906","2024-06-29","S001172",1,0,0,0,0,1,0
"2907","2024-06-29","S001196",1,0,0,0,0,1,0
"2908","2024-06-30","B001295",1,0,0,0,0,1,0
"2909","2024-06-30","F000246",1,0,0,0,0,1,0
"2910","2024-06-30","F000470",1,0,0,0,0,1,0
"2911","2024-06-30","J000295",1,0,0,0,0,1,0
"2912","2024-06-30","L000600",3,0,0,0,0,3,0
"2913","2024-06-30","L000601",6,0,1,0,0,6,0
"2914","2024-06-30","T000478",1,0,1,0,0,1,0
"2915","2024-07-01","D000626",2,0,0,0,0,2,0
"2916","2024-07-01","F000465",2,0,0,0,0,2,0
"2917","2024-07-01","F000469",1,0,0,0,0,1,0
"2918","2024-07-01","F000472",1,0,0,0,0,1,0
"2919","2024-07-01","G000593",1,0,0,0,0,1,0
"2920","2024-07-01","J000304",2,0,0,0,0,2,0
"2921","2024-07-01","O000086",1,0,0,0,0,1,0
"2922","2024-07-01","W000806",1,0,0,0,0,1,0
"2923","2024-07-02","E000246",1,0,0,0,1,0,0
"2924","2024-07-02","E000294",1,0,0,0,0,0,1
"2925","2024-07-02","K000399",1,0,0,0,0,1,0
"2926","2024-07-02","M001212",2,0,0,0,0,2,0
"2927","2024-07-02","T000481",1,0,0,0,0,1,0
"2928","2024-07-03","S001190",4,0,0,0,0,4,0
"2929","2024-07-07","K000392",2,0,0,0,0,2,0
"2930","2024-07-08","C001069",1,0,0,0,1,0,0
"2931","2024-07-09","G000558",1,0,0,0,0,1,0
"2932","2024-07-10","B001309",3,0,1,0,0,0,3
"2933","2024-07-10","M001199",1,0,0,0,0,1,0
"2934","2024-07-10","R000606",1,0,0,0,0,1,0
"2935","2024-07-11","B001257",1,0,0,0,0,0,1
"2936","2024-07-11","B001307",3,0,0,0,0,0,3
"2937","2024-07-11","K000399",3,0,0,0,3,0,0
"2938","2024-07-11","L000557",6,0,1,0,6,0,0
"2939","2024-07-11","L000599",4,0,0,0,0,0,4
"2940","2024-07-12","A000148",4,0,0,0,0,4,0
"2941","2024-07-12","B001302",1,0,0,0,0,1,0
"2942","2024-07-12","E000215",1,0,0,0,0,1,0
"2943","2024-07-12","F000446",3,0,0,0,0,3,0
"2944","2024-07-12","S001190",1,0,0,0,0,1,0
"2945","2024-07-13","G000551",1,0,0,0,0,1,0
"2946","2024-07-14","K000392",1,0,0,0,0,1,0
"2947","2024-07-15","F000446",3,0,0,0,0,3,0
"2948","2024-07-15","H001082",1,0,0,0,0,0,1
"2949","2024-07-16","K000399",1,0,0,0,0,1,0
"2950","2024-07-17","G000591",1,0,0,0,0,1,0
"2951","2024-07-18","C001091",1,0,0,0,0,0,1
"2952","2024-07-18","M001199",1,0,0,0,0,1,0
"2953","2024-07-19","D000615",1,0,0,0,0,1,0
"2954","2024-07-19","S001196",2,0,0,0,0,0,2
"2955","2024-07-19","W000797",1,0,0,0,0,0,1
"2956","2024-07-20","B001224",3,0,0,0,0,0,3
"2957","2024-07-20","S001196",1,0,0,0,0,1,0
"2958","2024-07-22","M000312",2,0,0,0,2,0,0
"2959","2024-07-22","N000193",1,0,0,0,1,0,0
"2960","2024-07-23","B001224",2,0,0,0,0,0,2
"2961","2024-07-23","B001287",2,0,0,0,0,0,2
"2962","2024-07-23","C001117",1,0,0,0,0,1,0
"2963","2024-07-23","K000009",3,0,0,0,0,0,3
"2964","2024-07-23","L000551",1,0,0,0,0,0,1
"2965","2024-07-23","M001143",2,0,0,0,0,0,2
"2966","2024-07-23","N000002",3,0,0,0,0,0,3
"2967","2024-07-23","R000617",4,0,0,0,0,0,4
"2968","2024-07-23","S001196",2,0,0,0,0,0,2
"2969","2024-07-23","T000472",1,0,0,0,0,0,1
"2970","2024-07-23","W000822",1,0,0,0,0,0,1
"2971","2024-07-24","B001295",1,0,0,0,0,0,1
"2972","2024-07-24","B001298",2,0,0,0,0,0,2
"2973","2024-07-24","B001317",1,0,0,0,0,0,1
"2974","2024-07-24","B001318",1,0,0,0,0,0,1
"2975","2024-07-24","C000537",1,0,1,0,0,0,1
"2976","2024-07-24","C001112",4,0,0,0,0,0,4
"2977","2024-07-24","F000446",1,0,0,0,0,0,1
"2978","2024-07-24","F000462",2,0,0,0,0,0,2
"2979","2024-07-24","F000477",2,0,0,0,0,0,2
"2980","2024-07-24","G000061",1,0,0,0,0,0,1
"2981","2024-07-24","G000553",11,0,0,0,4,7,0
"2982","2024-07-24","G000585",1,0,0,0,0,0,1
"2983","2024-07-24","H000874",3,0,1,0,0,0,3
"2984","2024-07-24","J000298",4,0,0,0,0,0,4
"2985","2024-07-24","J000305",1,0,0,0,0,0,1
"2986","2024-07-24","K000398",1,0,0,0,0,0,1
"2987","2024-07-24","L000578",1,0,0,0,1,0,0
"2988","2024-07-24","L000585",2,0,1,0,0,0,2
"2989","2024-07-24","L000599",2,0,0,0,0,1,1
"2990","2024-07-24","L000600",1,0,0,0,0,0,1
"2991","2024-07-24","L000602",1,0,0,0,1,0,0
"2992","2024-07-24","M001143",1,0,0,0,0,0,1
"2993","2024-07-24","M001160",2,0,0,0,0,0,2
"2994","2024-07-24","M001163",1,0,0,0,0,0,1
"2995","2024-07-24","M001199",1,0,1,0,0,1,0
"2996","2024-07-24","M001221",1,0,0,0,0,0,1
"2997","2024-07-24","P000597",6,0,0,0,0,0,6
"2998","2024-07-24","P000616",5,0,0,0,0,0,5
"2999","2024-07-24","P000617",9,0,0,0,0,0,9
"3000","2024-07-24","R000395",2,0,0,0,0,0,2
"3001","2024-07-24","R000606",6,0,1,0,0,0,6
"3002","2024-07-24","R000610",1,0,0,0,1,0,0
"3003","2024-07-24","S000522",2,0,0,0,0,0,2
"3004","2024-07-24","S001172",1,0,0,0,0,0,1
"3005","2024-07-24","S001189",2,0,1,0,0,0,2
"3006","2024-07-24","S001196",11,0,0,0,0,0,11
"3007","2024-07-24","T000469",2,0,0,0,0,0,2
"3008","2024-07-24","V000135",1,0,0,0,0,0,1
"3009","2024-07-24","W000797",2,0,0,0,0,0,2
"3010","2024-07-24","W000809",7,0,0,0,0,0,7
"3011","2024-07-24","Y000067",1,0,0,0,0,0,1
"3012","2024-07-25","B001299",1,0,0,0,0,0,1
"3013","2024-07-25","D000631",2,0,0,0,0,2,0
"3014","2024-07-25","L000599",2,0,2,0,0,0,2
"3015","2024-07-25","M001143",1,0,0,0,1,0,0
"3016","2024-07-25","M001204",1,0,1,0,1,0,0
"3017","2024-07-25","M001217",4,0,3,0,0,0,4
"3018","2024-07-26","B001282",1,0,0,0,0,1,0
"3019","2024-07-26","B001295",3,0,0,0,0,3,0
"3020","2024-07-26","B001307",1,0,0,0,0,1,0
"3021","2024-07-26","C001114",1,0,0,0,0,1,0
"3022","2024-07-26","E000215",1,0,0,0,0,1,0
"3023","2024-07-26","E000235",2,0,0,0,0,2,0
"3024","2024-07-26","F000446",3,0,0,0,0,3,0
"3025","2024-07-26","F000450",1,0,0,0,0,1,0
"3026","2024-07-26","F000468",3,0,0,0,0,3,0
"3027","2024-07-26","F000470",1,0,0,0,0,1,0
"3028","2024-07-26","G000061",1,0,0,0,0,1,0
"3029","2024-07-26","H001052",1,0,0,0,0,1,0
"3030","2024-07-26","H001091",1,0,0,0,0,1,0
"3031","2024-07-26","I000056",2,0,0,0,0,0,2
"3032","2024-07-26","L000566",1,0,0,0,0,1,0
"3033","2024-07-26","L000596",2,0,0,0,0,2,0
"3034","2024-07-26","L000599",1,0,0,0,0,1,0
"3035","2024-07-26","M001157",2,0,0,0,0,2,0
"3036","2024-07-26","M001159",2,0,2,0,0,2,0
"3037","2024-07-26","M001224",3,0,0,0,0,2,1
"3038","2024-07-26","N000189",1,0,0,0,0,1,0
"3039","2024-07-26","O000173",1,0,0,0,0,1,0
"3040","2024-07-26","R000609",2,0,0,0,0,2,0
"3041","2024-07-26","R000610",1,0,0,0,0,0,1
"3042","2024-07-26","R000617",1,0,0,0,0,1,0
"3043","2024-07-26","S000250",1,0,0,0,0,1,0
"3044","2024-07-26","S001213",2,0,0,0,0,2,0
"3045","2024-07-26","T000467",1,0,0,0,0,1,0
"3046","2024-07-26","V000129",1,0,0,0,0,1,0
"3047","2024-07-26","W000798",1,0,0,0,0,1,0
"3048","2024-07-26","W000809",2,0,0,0,0,2,0
"3049","2024-07-26","W000814",2,0,0,0,0,2,0
"3050","2024-07-26","W000821",1,0,0,0,0,1,0
"3051","2024-07-27","G000546",2,0,0,0,0,2,0
"3052","2024-07-27","L000601",3,0,0,0,0,3,0
"3053","2024-07-27","S000929",1,0,0,0,0,1,0
"3054","2024-07-27","S001135",3,0,0,0,0,3,0
"3055","2024-07-27","S001172",5,0,1,0,0,5,0
"3056","2024-07-27","S001176",1,0,0,0,0,1,0
"3057","2024-07-27","S001196",7,0,0,0,0,4,3
"3058","2024-07-27","T000478",2,0,0,0,0,2,0
"3059","2024-07-28","A000372",1,0,0,0,0,1,0
"3060","2024-07-28","D000628",1,0,0,0,0,1,0
"3061","2024-07-28","H001096",3,0,0,0,0,3,0
"3062","2024-07-28","J000295",2,0,0,0,0,2,0
"3063","2024-07-28","J000302",1,0,0,0,0,1,0
"3064","2024-07-28","M001204",4,0,0,0,0,4,0
"3065","2024-07-28","M001205",1,0,0,0,0,1,0
"3066","2024-07-28","M001210",4,0,0,0,0,4,0
"3067","2024-07-28","M001215",1,0,0,0,0,1,0
"3068","2024-07-28","R000610",3,0,0,0,0,3,0
"3069","2024-07-28","S001150",1,0,0,0,0,0,1
"3070","2024-07-28","S001195",1,0,0,0,0,1,0
"3071","2024-07-28","S001214",2,0,0,0,0,2,0
"3072","2024-07-29","A000379",1,0,0,0,0,1,0
"3073","2024-07-29","C001115",2,0,0,0,0,2,0
"3074","2024-07-29","C001133",2,0,0,0,0,2,0
"3075","2024-07-29","F000471",1,0,0,0,0,1,0
"3076","2024-07-29","L000585",1,0,1,0,0,1,0
"3077","2024-07-29","O000086",1,0,0,0,0,1,0
"3078","2024-07-29","S001189",3,0,1,0,0,3,0
"3079","2024-07-29","W000812",1,0,0,0,0,1,0
"3080","2024-07-30","A000148",1,0,0,0,0,1,0
"3081","2024-07-30","S001190",5,0,2,0,0,5,0
"3082","2024-07-31","C001053",2,0,1,0,0,2,0
"3083","2024-07-31","K000399",3,0,0,0,0,3,0
"3084","2024-07-31","L000603",1,0,0,0,0,1,0
"3085","2024-07-31","S001196",1,0,0,0,0,0,1
"3086","2024-07-31","S001220",1,0,0,0,0,1,0
"3087","2024-07-31","W000822",1,0,0,0,0,1,0
"3088","2024-08-01","G000591",1,0,0,0,0,1,0
"3089","2024-08-01","H001072",1,0,0,0,0,0,1
"3090","2024-08-01","M001135",1,0,0,0,0,1,0
"3091","2024-08-02","C001114",1,0,0,0,0,1,0
"3092","2024-08-02","G000578",2,0,0,0,0,2,0
"3093","2024-08-02","I000056",1,0,0,0,0,0,1
"3094","2024-08-02","M001224",1,0,0,0,0,1,0
"3095","2024-08-02","S001135",1,0,0,0,0,1,0
"3096","2024-08-02","W000797",1,0,1,0,0,0,1
"3097","2024-08-02","W000814",1,0,0,0,0,1,0
"3098","2024-08-03","S001196",3,0,0,0,0,3,0
"3099","2024-08-04","B001295",3,0,0,0,0,3,0
"3100","2024-08-04","K000392",1,0,0,0,0,1,0
"3101","2024-08-04","S001215",1,0,0,0,0,1,0
"3102","2024-08-05","F000469",1,0,0,0,0,1,0
"3103","2024-08-06","E000246",2,0,0,0,2,0,0
"3104","2024-08-06","G000558",3,0,0,0,0,3,0
"3105","2024-08-07","K000399",2,0,0,0,0,2,0
"3106","2024-08-07","S001212",1,0,0,0,0,1,0
"3107","2024-08-09","L000564",1,0,0,0,0,1,0
"3108","2024-08-09","M001136",2,0,0,0,0,2,0
"3109","2024-08-09","P000048",1,0,0,0,0,0,1
"3110","2024-08-09","W000814",6,0,0,0,0,6,0
"3111","2024-08-11","K000392",1,0,0,0,0,1,0
"3112","2024-08-11","M001205",1,0,0,0,0,1,0
"3113","2024-08-11","M001210",1,0,0,0,0,1,0
"3114","2024-08-13","S001190",1,0,0,0,0,1,0
"3115","2024-08-14","C001116",2,0,0,0,0,2,0
"3116","2024-08-15","A000148",3,0,2,0,0,3,0
"3117","2024-08-16","L000599",1,0,0,0,0,1,0
"3118","2024-08-16","W000814",1,0,0,0,0,1,0
"3119","2024-08-18","R000610",1,0,0,0,0,1,0
"3120","2024-08-19","L000599",25,0,9,0,0,2,23
"3121","2024-08-19","S001189",3,0,0,0,0,3,0
"3122","2024-08-20","F000466",21,0,7,0,0,0,21
"3123","2024-08-21","A000376",7,0,2,0,0,0,7
"3124","2024-08-23","C001068",2,0,0,0,0,2,0
"3125","2024-08-23","D000632",4,0,1,0,0,4,0
"3126","2024-08-23","F000466",2,0,2,0,0,2,0
"3127","2024-08-23","G000553",1,0,0,0,0,1,0
"3128","2024-08-23","P000609",3,0,0,0,0,3,0
"3129","2024-08-24","L000599",3,0,1,0,0,3,0
"3130","2024-08-24","S001224",1,0,0,0,0,1,0
"3131","2024-08-25","D000628",3,0,0,0,0,3,0
"3132","2024-08-25","H001096",1,0,0,0,0,1,0
"3133","2024-08-25","S001189",1,0,0,0,0,1,0
"3134","2024-08-25","S001214",4,0,3,0,0,4,0
"3135","2024-08-26","B001299",2,0,0,0,0,0,2
"3136","2024-08-26","W000812",1,0,0,0,0,1,0
"3137","2024-08-27","C001051",1,0,0,0,0,1,0
"3138","2024-08-29","G000568",6,0,0,0,0,6,0
"3139","2024-08-30","C001114",2,0,0,0,0,2,0
"3140","2024-09-01","B001291",1,0,0,0,0,1,0
"3141","2024-09-01","H000874",1,0,0,0,0,0,1
"3142","2024-09-01","J000305",1,0,0,0,0,0,1
"3143","2024-09-01","L000600",1,0,0,0,0,1,0
"3144","2024-09-01","S001196",1,0,0,0,0,0,1
"3145","2024-09-02","T000469",2,0,1,0,0,0,2
"3146","2024-09-03","K000399",2,0,0,0,0,2,0
"3147","2024-09-03","W000806",3,0,0,0,0,3,0
"3148","2024-09-04","G000590",1,0,0,0,0,1,0
"3149","2024-09-04","M000871",1,0,0,0,0,1,0
"3150","2024-09-04","M001143",1,0,0,0,0,0,1
"3151","2024-09-04","M001177",1,0,0,0,0,1,0
"3152","2024-09-04","M001221",1,0,0,0,0,0,1
"3153","2024-09-05","L000599",2,0,0,0,0,2,0
